Drug Name,Drug ID,Cell Line Name,Cosmic ID,TCGA Classification,Tissue,Tissue Sub-type,IC50,AUC,Max Conc,RMSE,Z score,Dataset Version
"AZ960","1250","ZR-75-30","909907","BRCA","breast","breast","6.0054032451007622",".96402255238218548","10",".12590480398081874","2.3844433016257431","GDSC2"
"AZ960","1250","AU565","910704","BRCA","breast","breast","1.6583546115314627",".82792088154841526","10",".22678195235135204","-.13861594608169098","GDSC2"
"AZ960","1250","CAL-85-1","910852","BRCA","breast","breast","2.6748380177514699",".88861986063813481","10",".14100088626511492",".45135855717081719","GDSC2"
"AZ960","1250","CAL-51","910927","BRCA","breast","breast",".32281848627923299",".6762694688150408","10",".057693432453959206","-.91377101231296798","GDSC2"
"AZ960","1250","MFM-223","910948","BRCA","breast","breast",".86257808101858935",".70320649319932016","10",".11173088259083586","-.60049054277109437","GDSC2"
"AZ960","1250","MDA-MB-415","924240","BRCA","breast","breast","3.5565463456658954",".95511286719126876","10",".16465103551883789",".96310860600764403","GDSC2"
"AZ960","1250","MDA-MB-157","925338","BRCA","breast","breast","2.4249012317494305",".87807439002490484","10",".11834675800955491",".30629339401736555","GDSC2"
"AZ960","1250","BT-474","946359","BRCA","breast","breast","1.1472371213189709",".73682637235605042","10",".12708992418121109","-.43527232585786707","GDSC2"
"AZ960","1250","CAMA-1","946382","BRCA","breast","breast","4.6666005608191004",".97689145747277861","10",".21052765600657286","1.6073923003217032","GDSC2"
"AZ960","1250","MDA-MB-436","1240172","BRCA","breast","breast","4.8762683811384111",".96115514503599786","10",".12201418905120991","1.7290850573150705","GDSC2"
"AZ960","1250","EFM-192A","1290798","BRCA","breast","breast","5.5362525603457602",".98042666922851285","10",".089635841161227969","2.1121447667994908","GDSC2"
"AZ960","1250","HCC1428","1290905","BRCA","breast","breast","5.1675106354343745",".94782686490494639","10",".13257918551056361","1.8981242204268112","GDSC2"
"AZ960","1250","HDQ-P1","1290922","BRCA","breast","breast","2.1660026319747945",".84611349266039448","10",".082957176246399186",".15602672772438814","GDSC2"
"AZ960","1250","JIMT-1","1298157","BRCA","breast","breast","2.1315115134469362",".86506689210291299","10",".11096044506751218",".13600782687900409","GDSC2"
"AZ960","1250","HCC1500","1303900","BRCA","breast","breast","2.4258598736003676",".89209540126745557","10",".12876997677399876",".30684979685320413","GDSC2"
"AZ960","1250","YMB-1-E","1303911","BRCA","breast","breast","3.9080956194172765",".94174083615603577","10",".13376930042095403","1.1671504102133101","GDSC2"
"AZ960","1250","MDA-MB-330","1330941","BRCA","breast","breast","2.5163916505815469",".85461467203274133","10",".10840433589801135",".35939511124417783","GDSC2"
"Talazoparib","1259","HCC1954","749709","BRCA","breast","breast","4.4692098736723036",".97575116813826923","10",".06780256545675406",".76939933596792953","GDSC2"
"Talazoparib","1259","HCC1143","749710","BRCA","breast","breast","3.7978791157377119",".92846526577337329","10",".094704137147332987",".465862683640972","GDSC2"
"Talazoparib","1259","HCC1187","749711","BRCA","breast","breast","5.2855204486946716",".98773350219225875","10",".038969795660819186","1.1384874140469095","GDSC2"
"Talazoparib","1259","HCC1395","749712","BRCA","breast","breast","2.4749444617522358",".86936204599747569","10",".1494226426950363","-.1322912834936571","GDSC2"
"Talazoparib","1259","HCC1599","749713","BRCA","breast","breast","2.4053418984594668",".85083452535154458","10",".099345089463924063","-.16376150708397963","GDSC2"
"Talazoparib","1259","HCC1937","749714","BRCA","breast","breast","4.7784247039990282",".95617570090730353","10",".070899631589351822",".90920826522954235","GDSC2"
"Talazoparib","1259","HCC2157","749715","BRCA","breast","breast","4.0421852591515472",".97697185773558737","10",".067688955143315521",".57632368671327605","GDSC2"
"Talazoparib","1259","HCC2218","749716","BRCA","breast","breast","3.9618103054551659",".97032496975110927","10",".042124916292792997",".53998281585701957","GDSC2"
"Talazoparib","1259","HCC38","749717","BRCA","breast","breast","3.6829872006883662",".92478443123142462","10",".07141370566151109",".41391525405975593","GDSC2"
"Talazoparib","1259","T47D","905945","BRCA","breast","breast","4.2574774816624794",".95881636744914089","10",".10064954008726119",".67366628530662975","GDSC2"
"Talazoparib","1259","MCF7","905946","BRCA","breast","breast","4.350561119606887",".94239601543110552","10",".057498295230290437",".71575328268328331","GDSC2"
"Talazoparib","1259","BT-549","905951","BRCA","breast","breast","3.7390840718189007",".91415941937456502","10",".075795260501371198",".43927899059011494","GDSC2"
"Talazoparib","1259","Hs-578-T","905957","BRCA","breast","breast","4.5776010474213873",".95869257594643598","10",".047926422383570082",".81840750911168414","GDSC2"
"Talazoparib","1259","MDA-MB-231","905960","BRCA","breast","breast","3.5691266382302169",".94126482575103543","10",".14027319668043683",".3624341420264855","GDSC2"
"Talazoparib","1259","BT-20","906801","BRCA","breast","breast","4.8517082235254758",".98747349252085681","10",".035254016827031373",".94234280275055726","GDSC2"
"Talazoparib","1259","COLO-824","906812","BRCA","breast","breast","4.3885040612935011",".96224559642434904","10",".089448060940181456",".73290887009361605","GDSC2"
"Talazoparib","1259","CAL-120","906826","BRCA","breast","breast","4.5458387553393633",".90647968629545228","10",".047312558651174098",".80404645132480423","GDSC2"
"Talazoparib","1259","DU-4475","906844","BRCA","breast","breast","-.45609809676384494",".59781766472705566","10",".28971384886910323","-1.4575379454773674","GDSC2"
"Talazoparib","1259","EFM-19","906851","BRCA","breast","breast","4.1495731289244606",".94426489906364119","10",".10912022318736291",".62487822425849204","GDSC2"
"Talazoparib","1259","EVSA-T","906862","BRCA","breast","breast","3.00533876531125",".94238800633094455","10",".1300983274795528",".10752211610522898","GDSC2"
"Talazoparib","1259","HCC1419","907045","BRCA","breast","breast","5.1124541576387372",".98536998367879214","10",".015355316410202371","1.0602369212803031","GDSC2"
"Talazoparib","1259","HCC1569","907046","BRCA","breast","breast","3.8925594309034253",".94860206357165655","10",".11436484706355532",".50867160542355172","GDSC2"
"Talazoparib","1259","HCC70","907048","BRCA","breast","breast","3.4838114858083942",".9468428964312201","10",".10440543009151919",".32385960115700946","GDSC2"
"Talazoparib","1259","MDA-MB-175-VII","908120","BRCA","breast","breast","3.6756723319275677",".86962311699759509","10",".073296825190617171",".41060789662138258","GDSC2"
"Talazoparib","1259","MDA-MB-361","908121","BRCA","breast","breast","5.2050626109875662",".98545385530136753","10",".035756535671691313","1.102109067870404","GDSC2"
"Talazoparib","1259","MDA-MB-453","908122","BRCA","breast","breast","5.2281697132919556",".97903477430520913","10",".022159010238870645","1.1125567531515455","GDSC2"
"Talazoparib","1259","MDA-MB-468","908123","BRCA","breast","breast","3.2977530350081397",".9223700275838167","10",".12431838928868469",".23973481076784089","GDSC2"
"Talazoparib","1259","MRK-nu-1","908151","BRCA","breast","breast","2.5951820005233657",".92703088279329937","10",".14495195060535512","-.077926874338762664","GDSC2"
"Talazoparib","1259","OCUB-M","909256","BRCA","breast","breast","3.4997234651566234",".95433380150381453","10",".063437696802724278",".33105407107540957","GDSC2"
"Talazoparib","1259","UACC-893","909778","BRCA","breast","breast","4.7384826812324805",".97020245703247332","10",".063572289739428342",".89114880983526668","GDSC2"
"Talazoparib","1259","ZR-75-30","909907","BRCA","breast","breast","6.1379702111131431",".96628853626025279","10",".067746095017935923","1.5239155269453555","GDSC2"
"Talazoparib","1259","AU565","910704","BRCA","breast","breast","2.7983601975959482",".9123852931981582","10",".077209446314766395",".013938467798960925","GDSC2"
"Talazoparib","1259","CAL-85-1","910852","BRCA","breast","breast","5.5139996963120872",".98195542933104096","10",".025158821397822419","1.2417924170253807","GDSC2"
"Talazoparib","1259","UACC-812","910910","BRCA","breast","breast","1.9566384899496565",".81928814575467634","10",".099102813055887584","-.3666390438227819","GDSC2"
"Talazoparib","1259","CAL-51","910927","BRCA","breast","breast","-.2413828424228282",".61064966772197526","10",".090080655155972869","-1.3604562182722608","GDSC2"
"Talazoparib","1259","MFM-223","910948","BRCA","breast","breast","6.0702395067964554",".9674255053260632","10",".060318477824776548","1.4932916489164607","GDSC2"
"Talazoparib","1259","CAL-148","924106","BRCA","breast","breast","-.55126453452000523",".57752749837660322","10",".12143271026814997","-1.5005666635704553","GDSC2"
"Talazoparib","1259","MDA-MB-415","924240","BRCA","breast","breast","3.758473269569043",".96175932104369022","10",".11057207111464609",".44804565606286989","GDSC2"
"Talazoparib","1259","MDA-MB-157","925338","BRCA","breast","breast","4.811065663714408",".97407371372890028","10",".019217361861462671",".92396660532292263","GDSC2"
"Talazoparib","1259","BT-474","946359","BRCA","breast","breast","6.5084584403723422",".97870102235893086","10",".041135256824028875","1.6914287169887594","GDSC2"
"Talazoparib","1259","CAMA-1","946382","BRCA","breast","breast","4.1142972935853939",".96479804204247976","10",".096205249017060915",".60892854693430698","GDSC2"
"Talazoparib","1259","BT-483","949093","BRCA","breast","breast","7.7653273936375138",".96586551547810895","10",".027696448892865634","2.259711623706059","GDSC2"
"Talazoparib","1259","MDA-MB-436","1240172","BRCA","breast","breast","3.896117282925192",".93193006998029104","10",".091051903070600959",".51028025880252736","GDSC2"
"Talazoparib","1259","EFM-192A","1290798","BRCA","breast","breast","3.7340519407023112",".93724929196324669","10",".14335792649224133",".43700375410624043","GDSC2"
"Talazoparib","1259","HCC1428","1290905","BRCA","breast","breast","6.8313403863888569",".97716885986156254","10",".03329973074810863","1.8374171196238362","GDSC2"
"Talazoparib","1259","HDQ-P1","1290922","BRCA","breast","breast","3.7182419817099732",".93337130331805196","10",".05412991012551565",".42985541184835702","GDSC2"
"Talazoparib","1259","JIMT-1","1298157","BRCA","breast","breast","4.4661648700796563",".97216877302455496","10",".092224979430577059",".76802256276647618","GDSC2"
"Talazoparib","1259","HCC1500","1303900","BRCA","breast","breast","5.3774608173326204",".98836782033490922","10",".050504426882540851","1.1800574916580242","GDSC2"
"Talazoparib","1259","YMB-1-E","1303911","BRCA","breast","breast","2.9750147017452373",".89997529571797708","10",".073660593758834339",".09381134145206739","GDSC2"
"Talazoparib","1259","MDA-MB-330","1330941","BRCA","breast","breast","5.5375304824346285",".97021934534284637","10",".11772216030478061","1.252431667442317","GDSC2"
"XAV939","1268","HCC1954","749709","BRCA","breast","breast","5.2691246107045169",".98736922227189394","10",".11796754121416117","1.0060504343368308","GDSC2"
"XAV939","1268","HCC1143","749710","BRCA","breast","breast","3.8214990807462907",".92938904840795178","10",".044155296559407586","-.45150840037416667","GDSC2"
"XAV939","1268","HCC1187","749711","BRCA","breast","breast","2.470544097730158",".8958674594554682","10",".15795919269178996","-1.8117333549926666","GDSC2"
"XAV939","1268","HCC1599","749713","BRCA","breast","breast","3.2651881798200759",".93171478472251068","5",".060746710673630772","-1.0116365907870821","GDSC2"
"XAV939","1268","HCC1937","749714","BRCA","breast","breast","6.2017865979460876",".98098376405209542","10",".031732429112233812","1.945112153801184","GDSC2"
"XAV939","1268","HCC2157","749715","BRCA","breast","breast","3.296044902144974",".9549535071208558","10",".036530169382379442","-.98056813606303672","GDSC2"
"XAV939","1268","HCC2218","749716","BRCA","breast","breast","3.1636297806003419",".96756268945621715","5",".010752192090375728","-1.1138918625810945","GDSC2"
"XAV939","1268","HCC38","749717","BRCA","breast","breast","4.1328373720694582",".94151937497033278","10",".079526635354884412","-.13803377056779392","GDSC2"
"XAV939","1268","T47D","905945","BRCA","breast","breast","5.0108950691104992",".975341168988625","10",".12111379348465276",".74604897543427018","GDSC2"
"XAV939","1268","MCF7","905946","BRCA","breast","breast","5.6733653936413173",".97269717779172082","10",".092787050109262317","1.4130650332967061","GDSC2"
"XAV939","1268","BT-549","905951","BRCA","breast","breast","4.714132102354009",".94791842520594527","10",".089775830738047305",".44724968303477075","GDSC2"
"XAV939","1268","Hs-578-T","905957","BRCA","breast","breast","5.1125571224600739",".97038489174201203","10",".037852828422320697",".8484086126111644","GDSC2"
"XAV939","1268","MDA-MB-231","905960","BRCA","breast","breast","5.3313773964913773",".98322055383523344","10",".11083403034342972","1.0687303857684889","GDSC2"
"XAV939","1268","BT-20","906801","BRCA","breast","breast","4.3482754679127158",".98018984205495852","10",".20044460447923526",".078882616599484173","GDSC2"
"XAV939","1268","COLO-824","906812","BRCA","breast","breast","4.1408399477582174",".95547840256437155","10",".050633716198859154","-.12997628287211135","GDSC2"
"XAV939","1268","CAL-120","906826","BRCA","breast","breast","7.0183880535934513",".96608800739894074","10",".048918043392271848","2.7673169584864277","GDSC2"
"XAV939","1268","DU-4475","906844","BRCA","breast","breast","3.4700216287234156",".97669187673503421","10",".079244349452333912","-.80539761743739147","GDSC2"
"XAV939","1268","EFM-19","906851","BRCA","breast","breast","5.6189619877921828",".97719490312465818","10",".046877998206307288","1.3582883226123745","GDSC2"
"XAV939","1268","EVSA-T","906862","BRCA","breast","breast","3.5875439443088375",".96513650423756847","10",".14114118247826732","-.68706888820990353","GDSC2"
"XAV939","1268","HCC1419","907045","BRCA","breast","breast","5.1495988396681946",".98580855750729734","10",".051093245286369451",".88570450236458764","GDSC2"
"XAV939","1268","HCC1569","907046","BRCA","breast","breast","3.6017745775111245",".94348445475468112","10",".07881491036848258","-.67274060736774144","GDSC2"
"XAV939","1268","HCC70","907048","BRCA","breast","breast","5.235510609101123",".98643635982980948","10",".10902070799292921",".97220578045839989","GDSC2"
"XAV939","1268","MDA-MB-361","908121","BRCA","breast","breast","4.5996723658880825",".9764868003387166","10",".077805403916239413",".33200454770656329","GDSC2"
"XAV939","1268","MDA-MB-453","908122","BRCA","breast","breast","2.5151739393025103",".88049056313531271","10",".083734811609203125","-1.7667972727467205","GDSC2"
"XAV939","1268","MDA-MB-468","908123","BRCA","breast","breast","4.6961825784623716",".96835883120611532","10",".078758671164467581",".4291769932502329","GDSC2"
"XAV939","1268","MRK-nu-1","908151","BRCA","breast","breast","4.7863910240584158",".99126929313645573","10",".091756483685595677",".52000443040371735","GDSC2"
"XAV939","1268","OCUB-M","909256","BRCA","breast","breast","4.5348799049829873",".98066836434517113","10",".11552435489091255",".26676749443518755","GDSC2"
"XAV939","1268","UACC-893","909778","BRCA","breast","breast","4.2872032901381081",".97477459394781263","5",".049024511085556111",".017391374266262236","GDSC2"
"XAV939","1268","ZR-75-30","909907","BRCA","breast","breast","5.5394657690394702",".9548872772723247","10",".15587532945125099","1.2782466173707725","GDSC2"
"XAV939","1268","AU565","910704","BRCA","breast","breast","4.2477618206881074",".96892503554037945","10",".049257422111211209","-.022320734328901443","GDSC2"
"XAV939","1268","CAL-85-1","910852","BRCA","breast","breast","4.1318166359374002",".95401303031056661","10",".08689239839968152","-.13906151077850493","GDSC2"
"XAV939","1268","CAL-51","910927","BRCA","breast","breast","3.9419389329362486",".9472982704043007","10",".052689266270674821","-.33024211501387352","GDSC2"
"XAV939","1268","MFM-223","910948","BRCA","breast","breast","4.4998563129038152",".92983000593099041","10",".095593295779790061",".23150357776484212","GDSC2"
"XAV939","1268","MDA-MB-415","924240","BRCA","breast","breast","5.191469860498847",".98854200042068285","10",".056773568114102474",".9278628334157446","GDSC2"
"XAV939","1268","MDA-MB-157","925338","BRCA","breast","breast","4.5242849549635311",".96823952890524578","10",".09717702478986058",".25609984407630954","GDSC2"
"XAV939","1268","BT-474","946359","BRCA","breast","breast","5.1470998289283623",".9557322739709726","10",".11527802049416683",".88318834393376366","GDSC2"
"XAV939","1268","CAMA-1","946382","BRCA","breast","breast","4.6453816487921733",".97650889407875718","10",".16351923544823857",".37802747818574911","GDSC2"
"XAV939","1268","MDA-MB-436","1240172","BRCA","breast","breast","4.4716549880157981",".95082194968095823","10",".10295216785012165",".20310874126159906","GDSC2"
"XAV939","1268","EFM-192A","1290798","BRCA","breast","breast","3.5820397093608993",".93121704988934317","10",".11465932998857242","-.69261089207116711","GDSC2"
"XAV939","1268","HCC1428","1290905","BRCA","breast","breast","5.2634614154532411",".95018655046346567","10",".086595851200306287","1.0003483794197499","GDSC2"
"XAV939","1268","HDQ-P1","1290922","BRCA","breast","breast","3.903890049545403",".94031739582962393","10",".07006283300922489","-.36855208191450978","GDSC2"
"XAV939","1268","JIMT-1","1298157","BRCA","breast","breast","5.3334634977411879",".98574651918677791","10",".019940422205480989","1.0708308014104062","GDSC2"
"XAV939","1268","HCC1500","1303900","BRCA","breast","breast","4.410878150089288",".97445093884656897","10",".10775373774758287",".14191486533697401","GDSC2"
"XAV939","1268","YMB-1-E","1303911","BRCA","breast","breast","3.7397727075255842",".95787583817315847","5",".097737636582023599","-.53379556293903696","GDSC2"
"XAV939","1268","MDA-MB-330","1330941","BRCA","breast","breast","3.8273792572882028",".93000313415741931","10",".10459427661525907","-.44558787528604415","GDSC2"
"Trametinib","1372","HCC1954","749709","BRCA","breast","breast",".95219847321996276",".9388571776358019","1",".10063185349174696",".32612604758900743","GDSC2"
"Trametinib","1372","HCC1143","749710","BRCA","breast","breast","-.27047499572175288",".82758322311200005","1",".17289461522911967","-.21584630958183063","GDSC2"
"Trametinib","1372","HCC1187","749711","BRCA","breast","breast","2.2224800554488509",".9771810053240243","1",".10868933462827335",".88920157092328433","GDSC2"
"Trametinib","1372","HCC1395","749712","BRCA","breast","breast","1.3011842841328016",".9302393767261885","1",".10190217589381183",".48082038533669591","GDSC2"
"Trametinib","1372","HCC1599","749713","BRCA","breast","breast","3.8680100864523839",".98107783907230117","1",".071805534640900739","1.6186128261379014","GDSC2"
"Trametinib","1372","HCC1937","749714","BRCA","breast","breast","1.4178527155887781",".9218383712327386","1",".10860844401407868",".5325357994761305","GDSC2"
"Trametinib","1372","HCC2157","749715","BRCA","breast","breast","2.4636849634275326",".98846459654803653","1",".1084341270953223",".99612005395173453","GDSC2"
"Trametinib","1372","HCC2218","749716","BRCA","breast","breast","1.5523415544119097",".96762438304831822","1",".104659014429581",".59215043481554841","GDSC2"
"Trametinib","1372","HCC38","749717","BRCA","breast","breast","5.0995112767329935",".99214714200676712","1",".055276823303951728","2.1644982321022401","GDSC2"
"Trametinib","1372","T47D","905945","BRCA","breast","breast","2.3946798332754371",".96949737768494137","1",".097846982273634739",".96553226907260226","GDSC2"
"Trametinib","1372","MCF7","905946","BRCA","breast","breast","3.8707110603508759",".97969115854339839","1",".075118749363621506","1.6198100821736356","GDSC2"
"Trametinib","1372","BT-549","905951","BRCA","breast","breast","2.4920134389271698",".95025468768815546","1",".080626658442474769","1.0086771683666598","GDSC2"
"Trametinib","1372","Hs-578-T","905957","BRCA","breast","breast",".36103091788474512",".87797932686818903","1",".14389482616629307",".064080226209347724","GDSC2"
"Trametinib","1372","MDA-MB-231","905960","BRCA","breast","breast","-1.2990571247428899",".75730505839701179","1",".18632507050223371","-.67178413367798651","GDSC2"
"Trametinib","1372","BT-20","906801","BRCA","breast","breast",".0023068237573647104",".89612632932274605","1",".1628717191788403","-.094930783522031187","GDSC2"
"Trametinib","1372","COLO-824","906812","BRCA","breast","breast","1.0081567514458625",".92470272589256841","1",".1295776309753521",".3509305769451263","GDSC2"
"Trametinib","1372","CAL-120","906826","BRCA","breast","breast","1.9842127719268554",".89700162229268687","1",".1066801922409342",".78358524361483262","GDSC2"
"Trametinib","1372","DU-4475","906844","BRCA","breast","breast","-7.4244109315771398",".048633647961274562","1",".11982008388148854","-3.386959137899475","GDSC2"
"Trametinib","1372","EFM-19","906851","BRCA","breast","breast","2.9367349919103223",".97119564241390266","1",".071031278728624456","1.2058081231779845","GDSC2"
"Trametinib","1372","EVSA-T","906862","BRCA","breast","breast","1.8035514944293165",".97838131338349998","1",".11983835611382311",".70350383111834247","GDSC2"
"Trametinib","1372","HCC1419","907045","BRCA","breast","breast","2.1592503591344054",".97533830078369976","1",".10403610967076714",".86117385262790203","GDSC2"
"Trametinib","1372","HCC1569","907046","BRCA","breast","breast",".49715585137738855",".89924168594435305","1",".11888623679012122",".12442009040758557","GDSC2"
"Trametinib","1372","HCC70","907048","BRCA","breast","breast","1.1157520194795785",".94444717385459853","1",".16418429964385825",".39862414560261467","GDSC2"
"Trametinib","1372","MDA-MB-175-VII","908120","BRCA","breast","breast","-.69528571911766024",".74311967680208202","1",".13654265199760671","-.40415142534557508","GDSC2"
"Trametinib","1372","MDA-MB-361","908121","BRCA","breast","breast","2.1582057068571023",".97388841616070398","1",".095375216036679394",".86071079141692808","GDSC2"
"Trametinib","1372","MDA-MB-453","908122","BRCA","breast","breast","1.3738140629422042",".94047543445006099","1",".10553883685523664",".51301486196682955","GDSC2"
"Trametinib","1372","MDA-MB-468","908123","BRCA","breast","breast",".38448728711815994",".88973872309077628","1",".14145052044219275",".074477690493173904","GDSC2"
"Trametinib","1372","MRK-nu-1","908151","BRCA","breast","breast","1.9902903289792608",".98546846290253709","1",".089584188878492982",".78627923183425763","GDSC2"
"Trametinib","1372","OCUB-M","909256","BRCA","breast","breast","2.5353861784206484",".98518393386692671","1",".090762059874027315","1.0279029277025384","GDSC2"
"Trametinib","1372","UACC-893","909778","BRCA","breast","breast","-.80670686246544543",".80000308071831661","1",".13991015427183112","-.45354088314671398","GDSC2"
"Trametinib","1372","ZR-75-30","909907","BRCA","breast","breast","5.661710523627173",".98658194298410817","1",".05893428842129049","2.4137033214239527","GDSC2"
"Trametinib","1372","AU565","910704","BRCA","breast","breast","3.3492070603821262",".98980149431929443","1",".069288914809127161","1.3886439046808636","GDSC2"
"Trametinib","1372","CAL-85-1","910852","BRCA","breast","breast","-.55547350381686456",".82077472474025515","1",".17181069985963504","-.34217710610772051","GDSC2"
"Trametinib","1372","UACC-812","910910","BRCA","breast","breast","3.2341743694337444",".9730673593887037","1",".082795236803205011","1.3376535624115076","GDSC2"
"Trametinib","1372","CAL-51","910927","BRCA","breast","breast",".35449279168386538",".88700950357625175","1",".14177422209485183",".061182082298824929","GDSC2"
"Trametinib","1372","MFM-223","910948","BRCA","breast","breast",".4105340920211511",".84698670388902142","1",".088055888349354045",".086023412722888853","GDSC2"
"Trametinib","1372","CAL-148","924106","BRCA","breast","breast","2.2013502101111686",".97517035685806408","1",".13427529796421475",".8798353808690984","GDSC2"
"Trametinib","1372","MDA-MB-415","924240","BRCA","breast","breast","1.1274229859882599",".95062592578661531","1",".11364995973372448",".40379751477259168","GDSC2"
"Trametinib","1372","MDA-MB-157","925338","BRCA","breast","breast","2.2981077180878837",".97000443972345118","1",".1056407287264577",".92272491434160087","GDSC2"
"Trametinib","1372","BT-474","946359","BRCA","breast","breast","3.9944501469477456",".97616594431282788","1",".07126789660761744","1.6746596934072209","GDSC2"
"Trametinib","1372","CAMA-1","946382","BRCA","breast","breast","2.3267098765841481",".97629644564017259","1",".089566112852252508",".93540334374582412","GDSC2"
"Trametinib","1372","BT-483","949093","BRCA","breast","breast","6.7190500560639519",".97915801635237187","1",".056721660706411645","2.8823883900716556","GDSC2"
"Trametinib","1372","MDA-MB-436","1240172","BRCA","breast","breast","1.9304632129576855",".94382057893628202","1",".098262928454227322",".75975976942945744","GDSC2"
"Trametinib","1372","EFM-192A","1290798","BRCA","breast","breast","2.8967881362170163",".97554639716629443","1",".073720258561109683","1.1881009494381276","GDSC2"
"Trametinib","1372","HCC1428","1290905","BRCA","breast","breast","3.9203055773567161",".96905119583138843","1",".073101627878280326","1.641793758083173","GDSC2"
"Trametinib","1372","HDQ-P1","1290922","BRCA","breast","breast","-1.0616710795603166",".76813635664897018","1",".19429154857581668","-.56655843136646011","GDSC2"
"Trametinib","1372","JIMT-1","1298157","BRCA","breast","breast",".79324640865696605",".92602069972974321","1",".14315947326438103",".25566764042086665","GDSC2"
"Trametinib","1372","HCC1500","1303900","BRCA","breast","breast","1.4248438832517782",".95669869525315598","1",".10939588663161426",".53563476229322038","GDSC2"
"Trametinib","1372","YMB-1-E","1303911","BRCA","breast","breast","2.260654427278316",".96120467505621254","1",".071583308912009175",".90612305880167843","GDSC2"
"Trametinib","1372","MDA-MB-330","1330941","BRCA","breast","breast","3.3103759360832545",".97158077528871623","1",".084622027878701017","1.3714312992694866","GDSC2"
"Dabrafenib","1373","HCC1954","749709","BRCA","breast","breast","6.0721651134962489",".9935694248416439","10",".069323358492882778",".98363669358162387","GDSC2"
"Dabrafenib","1373","HCC1143","749710","BRCA","breast","breast","5.7289245849556538",".9769762110136897","10",".067254147028561029",".79803010822685994","GDSC2"
"Dabrafenib","1373","HCC1187","749711","BRCA","breast","breast","4.2362478642745565",".97124941452328439","10",".072054166241620796","-.0091316519013540341","GDSC2"
"Dabrafenib","1373","HCC1395","749712","BRCA","breast","breast","5.6723239945910509",".9811666247708144","10",".059371378851766271",".76742345943947698","GDSC2"
"Dabrafenib","1373","HCC1599","749713","BRCA","breast","breast","6.6809306800261217",".98612374115375323","10",".062279432585435876","1.3128253781626307","GDSC2"
"Dabrafenib","1373","HCC1937","749714","BRCA","breast","breast","6.5340662136024834",".98448705958092975","10",".091555838128508954","1.2334087304877717","GDSC2"
"Dabrafenib","1373","HCC2157","749715","BRCA","breast","breast","4.0154451409671461",".97639285780723417","10",".044502521128075269","-.12853025463737733","GDSC2"
"Dabrafenib","1373","HCC2218","749716","BRCA","breast","breast","3.5668645596510253",".95885071618301809","10",".14566469167649351","-.37109924935529881","GDSC2"
"Dabrafenib","1373","HCC38","749717","BRCA","breast","breast","7.2899520807025553",".99156506245790577","10",".056577413311170929","1.6421524045139473","GDSC2"
"Dabrafenib","1373","T47D","905945","BRCA","breast","breast","3.9509503569927924",".94977847990335706","10",".069385723754877726","-.16340567181952159","GDSC2"
"Dabrafenib","1373","MCF7","905946","BRCA","breast","breast","4.4759902372964984",".94638838250459223","10",".069137978756464782",".12050852611214637","GDSC2"
"Dabrafenib","1373","BT-549","905951","BRCA","breast","breast","5.6151328059477406",".96811352594142552","10",".10969142467794554",".73649744588974098","GDSC2"
"Dabrafenib","1373","Hs-578-T","905957","BRCA","breast","breast","5.8485046365468287",".98155648463952938","10",".12669282114737715",".86269276664529759","GDSC2"
"Dabrafenib","1373","MDA-MB-231","905960","BRCA","breast","breast","4.567252350455159",".97073961085316507","10",".073630701616149735",".16985831958688666","GDSC2"
"Dabrafenib","1373","BT-20","906801","BRCA","breast","breast","4.9152092749010876",".98822650078811802","10",".071967942141334743",".3580152859904509","GDSC2"
"Dabrafenib","1373","COLO-824","906812","BRCA","breast","breast","5.1277257558056624",".97732426911890102","10",".085602710494080747",".47293312078117528","GDSC2"
"Dabrafenib","1373","CAL-120","906826","BRCA","breast","breast","6.0259123545511697",".9485930607019053","10",".077138317151512883",".95862561261302603","GDSC2"
"Dabrafenib","1373","DU-4475","906844","BRCA","breast","breast","-5.1375549869628747",".047848407770513135","10",".046601214638693794","-5.0779955952254561","GDSC2"
"Dabrafenib","1373","EFM-19","906851","BRCA","breast","breast","5.0437611549026506",".9675026870399579","10",".050383688304040157",".42752944152876915","GDSC2"
"Dabrafenib","1373","EVSA-T","906862","BRCA","breast","breast","3.5644345863711306",".96453376789273426","10",".095599708578238268","-.3724132522351517","GDSC2"
"Dabrafenib","1373","HCC1419","907045","BRCA","breast","breast","5.8245630582390922",".99191212313235033","10",".037402621577893196",".84974640912569854","GDSC2"
"Dabrafenib","1373","HCC1569","907046","BRCA","breast","breast","5.2306718569619859",".97948627873496241","10",".071532728241171906",".52860100590084136","GDSC2"
"Dabrafenib","1373","HCC70","907048","BRCA","breast","breast","6.024613268171187",".99294573314475476","10",".038156734336210592",".95792313441764898","GDSC2"
"Dabrafenib","1373","MDA-MB-175-VII","908120","BRCA","breast","breast","8.3490331180189905",".98076637752288143","10",".045425424410413501","2.2148482216019816","GDSC2"
"Dabrafenib","1373","MDA-MB-361","908121","BRCA","breast","breast","5.7241030813868221",".99047384080625989","10",".046185367234064856",".79542289043270364","GDSC2"
"Dabrafenib","1373","MDA-MB-453","908122","BRCA","breast","breast","3.4998226935440608",".93344502939992791","10",".081005041632600625","-.40735199578018166","GDSC2"
"Dabrafenib","1373","MDA-MB-468","908123","BRCA","breast","breast","3.4329545046043699",".92872341179621498","10",".064398258499412608","-.44351082664646546","GDSC2"
